Time,Operation,Model Name,Task,Model Type,Epochs,Learning Rate,Save Model,Save Record,Train Loss,Valid Loss,Train Acc,Valid Acc
2021-10-29 16:55:44,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,1,1e-05,True,True,2.1660919864604504,209.8315535239352,0.9631606331998499,-4.679308509166763
2021-10-29 16:55:58,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,10,0.001,False,True,3.0235720257377805,209.8315535239352,0.806616759177822,-6.522159381569398
2021-10-29 16:56:46,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,1,1e-05,True,True,2.152328807052481,209.82595079168792,0.9632394195023458,-4.683232069534867
2021-10-29 16:57:00,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,10,0.001,False,True,3.1165055345808983,209.82595079168792,0.8067173009077084,-6.5202257040593725
2021-10-29 16:57:19,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,1,1e-05,True,True,2.139940678074667,209.80605778457078,0.9633073547109304,-4.688455440336957
2021-10-29 16:57:34,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,10,0.001,False,True,3.141476787122377,209.80605778457078,0.8068602610692023,-6.518301575631093
2021-10-29 16:59:19,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,1,1e-05,True,True,2.129329899736603,209.74473345725735,0.9633698168044789,-4.692773659708315
2021-10-29 16:59:32,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,20,0.001,False,True,1.823606385177611,209.74473345725735,0.8075209080430061,-6.516386016432852
2021-10-29 17:22:29,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,100,0.001,False,True,0.8404845911375599,nan,0.8120545761479937,nan
2021-10-29 17:25:01,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,100,0.0001,False,True,0.09302787091711075,nan,0.9234575430921842,nan
2021-10-29 17:26:35,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,80,0.0001,False,True,0.08705196040739203,nan,0.9247058047428188,nan
2021-10-29 18:29:12,create,NVAX_BP_20211029_182916_Prices.pth,Regression,BP,80,0.0001,False,True,3.5789463384062885,nan,0.5587564705906506,nan
2021-10-29 18:30:38,create,NVAX_BP_20211029_183042_Prices.pth,Regression,BP,100,0.0001,False,True,2.891792692283241,nan,0.6196042564908695,nan
2021-10-29 18:31:50,create,NVAX_BP_20211029_183154_Prices.pth,Regression,BP,120,0.0001,False,True,2.4341738317603414,nan,0.6658173067377788,nan
2021-10-29 18:34:08,create,NVAX_BP_20211029_183413_Prices.pth,Regression,BP,150,0.0001,False,True,1.9648042370262204,nan,0.7173770398248547,nan
2021-10-29 19:09:14,create,NVAX_BP_20211029_190918_Prices.pth,Regression,BP,150,0.0001,False,True,1.9648042370262204,nan,0.7173770398248547,nan
2021-10-29 21:24:23,create,NVAX_BP_20211029_212428_Prices.pth,Regression,BP,150,0.0001,False,True,1.9648042370262204,nan,0.7173770398248547,nan
2021-10-29 21:34:57,create,NVAX_BP_20211029_213501_Prices.pth,Regression,BP,150,0.0001,False,True,1.9648042370262204,nan,0.7173770398248547,nan
2021-10-29 22:46:47,create,NVAX_BP_20211029_224651_Prices.pth,Regression,BP,150,0.00015,False,True,1.5066859463624624,nan,0.7692218697815943,nan
2021-10-29 23:26:48,create,NVAX_BP_20211029_232653_Prices.pth,Regression,BP,150,0.00015,False,True,1.5066859463624624,nan,0.7692218697815943,nan
2021-10-29 23:54:27,create,NVAX_BP_20211029_235431_Prices.pth,Regression,BP,160,0.0001,False,True,1.8522559217243804,nan,0.7294508487248601,nan
2021-10-30 19:56:29,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,305,0.00027638234284357426,False,True,0.578644735105845,nan,0.8777351333703868,nan
